File,Line,Snippet,HasHandler
frontend/src/views/employerPages/VerificationPage/components/VerificationIntroCard.tsx,100,"<Button variant=""outlined"" onClick={() => push(companyHref)}>",True
frontend/src/views/employerPages/VerificationPage/components/VerificationLegalProfileForm.tsx,145,onClick={() => fileInputRef.current?.click()},True
frontend/src/views/employerPages/VerificationPage/components/VerificationLegalProfileForm.tsx,178,<Button,False
frontend/src/views/employerPages/VerificationPage/components/VerificationLegalProfileForm.tsx,183,onClick={(e) => e.stopPropagation()},True
frontend/src/views/employerPages/VerificationPage/components/VerificationLegalProfileForm.tsx,189,<Button,False
frontend/src/views/employerPages/VerificationPage/components/VerificationLegalProfileForm.tsx,214,<Button,False
frontend/src/views/errorsPage/ForbiddenPage/index.tsx,76,<Button,False
frontend/src/views/errorsPage/ForbiddenPage/index.tsx,79,onClick={() => push('/')},True
frontend/src/views/errorsPage/NotFoundPage/index.tsx,74,<Button,False
frontend/src/views/errorsPage/NotFoundPage/index.tsx,77,onClick={() => push('/')},True
frontend/src/views/errorsPage/SystemErrorPage/index.tsx,75,<Button,False
frontend/src/views/errorsPage/SystemErrorPage/index.tsx,78,onClick={() => window.location.reload()},True
frontend/src/views/errorsPage/SystemErrorPage/index.tsx,91,<Button,False
frontend/src/views/errorsPage/SystemErrorPage/index.tsx,94,onClick={() => push('/')},True
frontend/src/views/hrmPages/DepartmentListPage/index.tsx,90,"<Button variant=""contained"" startIcon={<AddIcon />} onClick={() => setOpenDeptModal(true)}>",True
frontend/src/views/hrmPages/DepartmentListPage/index.tsx,189,<Button onClick={() => setOpenDeptModal(false)}>Hủy</Button>,True
frontend/src/views/hrmPages/DepartmentListPage/index.tsx,190,"<Button variant=""contained"" onClick={handleCreateDept}>",True
frontend/src/views/hrmPages/EmployeeListPage/index.tsx,109,"<Button variant=""outlined"" startIcon={<RefreshIcon />} onClick={fetchData} disabled={loading}>",True
frontend/src/views/hrmPages/EmployeeListPage/index.tsx,112,"<Button variant=""contained"" color=""primary"" startIcon={<AddIcon />}>",False
frontend/src/views/hrmPages/EmployeeListPage/index.tsx,196,<TableRow key={emp.id} hover sx={{ cursor: 'pointer' }} onClick={() => setSelectedEmp(emp)}>,True
frontend/src/views/hrmPages/EmployeeListPage/index.tsx,254,"<Button size=""small"" variant=""outlined"" onClick={(e) => { e.stopPropagation(); setSelectedEmp(emp); ",True
frontend/src/views/hrmPages/HrmDashboardPage/index.tsx,264,<Button,False
frontend/src/views/hrmPages/HrmDashboardPage/index.tsx,267,onClick={fetchData},True
frontend/src/views/hrmPages/HrmDashboardPage/index.tsx,272,<Button,False
frontend/src/views/hrmPages/HrmDashboardPage/index.tsx,276,onClick={() => setOpenOnboardModal(true)},True
frontend/src/views/hrmPages/HrmDashboardPage/index.tsx,280,<Button,False
frontend/src/views/hrmPages/HrmDashboardPage/index.tsx,284,onClick={() => setOpenAddEmpModal(true)},True
frontend/src/views/hrmPages/HrmDashboardPage/index.tsx,551,<Button,False
frontend/src/views/hrmPages/HrmDashboardPage/index.tsx,554,onClick={() => setOpenAddDeptModal(true)},True
frontend/src/views/hrmPages/HrmDashboardPage/index.tsx,642,"<IconButton color=""success"" size=""small"" onClick={() => handleApproveLeave(leave.id)}>",True
frontend/src/views/hrmPages/HrmDashboardPage/index.tsx,647,"<IconButton color=""error"" size=""small"" onClick={() => handleRejectLeave(leave.id)}>",True
frontend/src/views/hrmPages/HrmDashboardPage/index.tsx,761,<Button onClick={() => setOpenAddEmpModal(false)}>Hủy</Button>,True
frontend/src/views/hrmPages/HrmDashboardPage/index.tsx,762,"<Button variant=""contained"" onClick={handleCreateEmployee}>",True
frontend/src/views/hrmPages/HrmDashboardPage/index.tsx,796,<Button onClick={() => setOpenAddDeptModal(false)}>Hủy</Button>,True
frontend/src/views/hrmPages/HrmDashboardPage/index.tsx,797,"<Button variant=""contained"" onClick={handleCreateDepartment}>",True
frontend/src/views/hrmPages/HrmDashboardPage/index.tsx,869,<Button onClick={() => setOpenOnboardModal(false)}>Hủy</Button>,True
frontend/src/views/hrmPages/HrmDashboardPage/index.tsx,870,"<Button variant=""contained"" color=""secondary"" onClick={handleOnboardCandidate}>",True
frontend/src/views/hrmPages/LeaveListPage/index.tsx,169,<Button,False
frontend/src/views/hrmPages/LeaveListPage/index.tsx,174,onClick={() => handleApprove(leave.id)},True
frontend/src/views/hrmPages/LeaveListPage/index.tsx,178,<Button,False
frontend/src/views/hrmPages/LeaveListPage/index.tsx,183,onClick={() => handleReject(leave.id)},True
frontend/src/views/hrmPages/OnboardingPage/index.tsx,128,<Button,False
frontend/src/views/hrmPages/OnboardingPage/index.tsx,132,onClick={() => setOpenModal(true)},True
frontend/src/views/hrmPages/OnboardingPage/index.tsx,353,<Button onClick={() => setOpenModal(false)}>Hủy</Button>,True
frontend/src/views/hrmPages/OnboardingPage/index.tsx,354,"<Button variant=""contained"" color=""secondary"" onClick={handleOnboardSubmit}>",True
frontend/src/views/interviewPages/AIInterviewLayout.tsx,94,<button,False
frontend/src/views/interviewPages/AIInterviewLayout.tsx,97,onClick={() => localParticipant.setMicrophoneEnabled(!isMicrophoneEnabled)},True
frontend/src/views/interviewPages/AIInterviewLayout.tsx,103,<button,False
frontend/src/views/interviewPages/AIInterviewLayout.tsx,106,onClick={() => localParticipant.setCameraEnabled(!isCameraEnabled)},True
frontend/src/views/interviewPages/AIInterviewLayout.tsx,112,<button,False
frontend/src/views/interviewPages/AIInterviewLayout.tsx,115,onClick={() => localParticipant.setScreenShareEnabled(!isScreenShareEnabled)},True
frontend/src/views/interviewPages/AIInterviewLayout.tsx,121,<button,False
frontend/src/views/interviewPages/AIInterviewLayout.tsx,124,onClick={() => setChatOpen(!chatOpen)},True
frontend/src/views/interviewPages/AIInterviewLayout.tsx,131,<button,False
frontend/src/views/interviewPages/AIInterviewLayout.tsx,133,onClick={async () => {,True
frontend/src/views/interviewPages/AIInterviewLayout.tsx,517,<button,False
frontend/src/views/interviewPages/AIInterviewLayout.tsx,520,onClick={onCloseChat},True
frontend/src/views/interviewPages/AIInterviewLayout.tsx,668,<Button,False
frontend/src/views/interviewPages/AIInterviewLayout.tsx,672,onClick={takeoverActive ? onTakeoverRelease : onTakeoverAcquire},True
frontend/src/views/interviewPages/AIInterviewLayout.tsx,698,<Button,False
frontend/src/views/interviewPages/InterviewSessionPage.tsx,211,"<Button variant=""contained"" sx={{ bgcolor: '#0f172a', '&:hover': { bgcolor: '#111827' } }} onClick={",True
frontend/src/views/interviewPages/InterviewSessionPage.tsx,397,<Button,False
frontend/src/views/interviewPages/InterviewSessionPage.tsx,399,onClick={actions.onShowPreflight},True
frontend/src/views/interviewPages/InterviewSessionPage.tsx,417,<Button,False
frontend/src/views/interviewPages/InterviewSessionPage.tsx,419,onClick={actions.onBack},True
frontend/src/views/interviewPages/InterviewSessionPage.tsx,426,<Button,False
frontend/src/views/interviewPages/InterviewSessionPage.tsx,428,onClick={actions.onBackHome},True
frontend/src/views/interviewPages/PreflightRoom.tsx,273,<Button,False
frontend/src/views/interviewPages/PreflightRoom.tsx,275,onClick={onCancel},True
frontend/src/views/interviewPages/PreflightRoom.tsx,288,<Button,False
frontend/src/views/interviewPages/PreflightRoom.tsx,290,onClick={onJoin},True
frontend/src/views/jobSeekerPages/VoiceAiInterviewRedirectPage.tsx,56,"<Button variant=""contained"" onClick={() => push(targetUrl)}>",True
frontend/src/views/jobSeekerPages/AccountPage/index.tsx,230,onClick={handleOpenEmailDialog},True
frontend/src/views/jobSeekerPages/AccountPage/index.tsx,268,onClick={handleOpenPasswordDialog},True
frontend/src/views/jobSeekerPages/AccountPage/index.tsx,300,onClick={handleOpenPhoneDialog},True
frontend/src/views/jobSeekerPages/AccountPage/index.tsx,394,onClick={() => setLangDialogOpen(true)},True
frontend/src/views/jobSeekerPages/AccountPage/index.tsx,421,<Button,False
frontend/src/views/jobSeekerPages/AccountPage/index.tsx,424,onClick={() => setLogoutDialogOpen(true)},True
frontend/src/views/jobSeekerPages/AccountPage/index.tsx,469,"<Button onClick={() => setEmailDialogOpen(false)} sx={{ color: '#64748b', fontWeight: 700, borderRad",True
frontend/src/views/jobSeekerPages/AccountPage/index.tsx,472,<Button,False
frontend/src/views/jobSeekerPages/AccountPage/index.tsx,474,onClick={handleSaveEmail},True
frontend/src/views/jobSeekerPages/AccountPage/index.tsx,511,"<Button onClick={() => setPhoneDialogOpen(false)} sx={{ color: '#64748b', fontWeight: 700, borderRad",True
frontend/src/views/jobSeekerPages/AccountPage/index.tsx,514,<Button,False
frontend/src/views/jobSeekerPages/AccountPage/index.tsx,516,onClick={handleSavePhone},True
frontend/src/views/jobSeekerPages/AccountPage/index.tsx,552,"<IconButton onClick={() => setShowCurrentPass(!showCurrentPass)} edge=""end"">",True
frontend/src/views/jobSeekerPages/AccountPage/index.tsx,576,"<IconButton onClick={() => setShowNewPass(!showNewPass)} edge=""end"">",True
frontend/src/views/jobSeekerPages/AccountPage/index.tsx,600,"<IconButton onClick={() => setShowConfirmPass(!showConfirmPass)} edge=""end"">",True
frontend/src/views/jobSeekerPages/AccountPage/index.tsx,612,"<Button onClick={() => setPasswordDialogOpen(false)} sx={{ color: '#64748b', fontWeight: 700, border",True
frontend/src/views/jobSeekerPages/AccountPage/index.tsx,615,<Button,False
frontend/src/views/jobSeekerPages/AccountPage/index.tsx,617,onClick={handleSavePassword},True
frontend/src/views/jobSeekerPages/AccountPage/index.tsx,662,"<Button onClick={() => setLangDialogOpen(false)} sx={{ color: '#64748b', fontWeight: 700, borderRadi",True
frontend/src/views/jobSeekerPages/AccountPage/index.tsx,665,<Button,False
frontend/src/views/jobSeekerPages/AccountPage/index.tsx,667,onClick={handleSaveLanguage},True
frontend/src/views/jobSeekerPages/AccountPage/index.tsx,690,"<Button onClick={() => setLogoutDialogOpen(false)} sx={{ color: '#64748b', fontWeight: 700, borderRa",True
frontend/src/views/jobSeekerPages/AccountPage/index.tsx,693,<Button,False
frontend/src/views/jobSeekerPages/AccountPage/index.tsx,696,onClick={handleConfirmLogout},True
frontend/src/views/jobSeekerPages/AttachedProfilePage/index.tsx,203,onClick={() => handleClickScroll(item.id)},True
frontend/src/views/jobSeekerPages/CandidateLoginPage/index.tsx,46,<Button,False
frontend/src/views/jobSeekerPages/CandidateLoginPage/index.tsx,50,onClick={handleJoin},True
frontend/src/views/jobSeekerPages/MyInterviewsPage/index.tsx,103,<Button,False
frontend/src/views/jobSeekerPages/MyInterviewsPage/index.tsx,151,<Button,False
frontend/src/views/jobSeekerPages/MyInterviewsPage/index.tsx,153,onClick={() => handleJoin(interview.inviteToken || '')},True
frontend/src/views/jobSeekerPages/OnlineProfilePage/index.tsx,226,onClick={() => handleClickScroll(item.id)},True
frontend/src/views/jobSeekerPages/ProfilePage/index.tsx,331,"<IconButton size=""small"" onClick={() => setEditModalOpen(true)} sx={{ color: '#64748b' }}>",True
frontend/src/views/jobSeekerPages/ProfilePage/index.tsx,384,"<IconButton size=""small"" onClick={() => setEditModalOpen(true)} sx={{ color: '#64748b' }}>",True
frontend/src/views/onboardingPages/CandidateOnboardingPage/index.tsx,517,onClick={() => fileInputRef.current?.click()},True
frontend/src/views/onboardingPages/CandidateOnboardingPage/index.tsx,548,"<Button variant=""outlined"" size=""small"" sx={{ mt: 1 }}>",False
frontend/src/views/onboardingPages/CandidateOnboardingPage/index.tsx,624,<Button,False
frontend/src/views/onboardingPages/CandidateOnboardingPage/index.tsx,628,onClick={handleFinishJobs},True
frontend/src/views/onboardingPages/CandidateOnboardingPage/index.tsx,633,<Button,False
frontend/src/views/onboardingPages/CandidateOnboardingPage/index.tsx,637,onClick={handleFinishDashboard},True
frontend/src/views/onboardingPages/CandidateOnboardingPage/index.tsx,649,"<Button disabled={activeStep === 0} onClick={handleBack} variant=""outlined"">",True
frontend/src/views/onboardingPages/CandidateOnboardingPage/index.tsx,652,"<Button variant=""contained"" onClick={handleNext} size=""large"" disabled={loading || uploadingFile}>",True
frontend/src/views/onboardingPages/EmployerOnboardingPage/index.tsx,449,onClick={() => gpkdFileInputRef.current?.click()},True
frontend/src/views/onboardingPages/EmployerOnboardingPage/index.tsx,477,"<Button variant=""text"" color=""inherit"" onClick={handleSkipGpkd}>",True
frontend/src/views/onboardingPages/EmployerOnboardingPage/index.tsx,497,"<Button variant=""contained"" color=""primary"" size=""large"" onClick={handleCreateJob} startIcon={<AddTa",True
frontend/src/views/onboardingPages/EmployerOnboardingPage/index.tsx,500,"<Button variant=""outlined"" color=""primary"" size=""large"" onClick={handleGoToDashboard}>",True
frontend/src/views/onboardingPages/EmployerOnboardingPage/index.tsx,510,"<Button disabled={activeStep === 0} onClick={handleBack} variant=""outlined"" color=""inherit"">",True
frontend/src/views/onboardingPages/EmployerOnboardingPage/index.tsx,513,"<Button variant=""contained"" color=""primary"" onClick={handleNext} size=""large"">",True
frontend/src/views/defaultPages/HomePage/__tests__/PublicSearchRoutes.test.ts,19,expect(source).not.toContain('onClick={() => push(`/${ROUTES.JOB_SEEKER.JOBS}`)}');,True
